image_path,num_instances,bounding_boxes
synthetic_data_new/synthetic_image_PTSerif-Regular_487x93.png,3,"[(24, 3, 258, 54)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_371x85.png,5,"[(178, 2, 193, 41), (124, 44, 193, 41)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_358x99.png,1,"[(199, 55, 158, 34)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_386x82.png,7,"[(87, 11, 281, 59)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_431x90.png,10,"[(210, 32, 188, 40), (2, 26, 188, 40)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_346x85.png,10,"[(61, 50, 141, 29), (29, 14, 141, 29), (198, 20, 141, 29), (203, 50, 141, 29)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_498x94.png,2,"[(87, 2, 258, 54)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_353x115.png,7,"[(32, 13, 170, 36), (7, 75, 170, 36), (178, 60, 170, 36)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_381x114.png,7,"[(80, 37, 164, 35), (95, 76, 164, 35), (179, 0, 164, 35), (10, 1, 164, 35)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_423x81.png,2,"[(15, 5, 199, 42), (215, 39, 199, 42)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_327x84.png,4,"[(106, 14, 176, 37)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_330x112.png,1,"[(118, 30, 170, 36)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_388x81.png,1,"[(130, 19, 217, 45)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_495x113.png,10,"[(267, 67, 193, 41), (77, 23, 193, 41), (271, 8, 193, 41), (45, 68, 193, 41)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_494x99.png,3,"[(230, 10, 264, 55)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_335x86.png,9,"[(45, 0, 275, 57)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_404x107.png,7,"[(1, 47, 258, 54)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_407x84.png,5,"[(111, 23, 188, 40)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_489x118.png,7,"[(148, 31, 234, 49)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_374x82.png,5,"[(51, 41, 141, 29), (29, 0, 141, 29), (203, 19, 141, 29), (208, 51, 141, 29)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_430x84.png,2,"[(96, 2, 217, 45)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_369x93.png,6,"[(103, 43, 141, 29), (142, 4, 141, 29)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_499x118.png,3,"[(225, 49, 229, 48), (54, 0, 229, 48)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_499x85.png,4,"[(158, 8, 217, 45)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_423x119.png,5,"[(72, 7, 234, 49), (15, 69, 234, 49)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_500x90.png,5,"[(45, 7, 252, 53)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_437x90.png,7,"[(2, 5, 246, 52)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_464x88.png,2,"[(293, 38, 147, 31), (28, 56, 147, 31)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_497x90.png,1,"[(14, 27, 246, 52)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_314x102.png,7,"[(41, 6, 258, 54)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_418x85.png,4,"[(114, 21, 252, 53)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_369x97.png,10,"[(94, 1, 252, 53)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_414x89.png,10,"[(137, 23, 188, 40)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_493x81.png,5,"[(278, 34, 188, 40), (11, 19, 188, 40)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_381x83.png,8,"[(117, 25, 264, 55)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_461x103.png,2,"[(6, 40, 270, 56)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_322x113.png,8,"[(13, 31, 275, 57)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_399x113.png,7,"[(99, 50, 170, 36), (223, 8, 170, 36), (48, 10, 170, 36)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_356x105.png,4,"[(90, 35, 147, 31), (115, 74, 147, 31), (75, 2, 147, 31)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_438x99.png,3,"[(25, 7, 223, 47)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_356x81.png,4,"[(65, 33, 217, 45)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_399x87.png,3,"[(27, 25, 270, 56)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_379x80.png,3,"[(93, 19, 188, 40)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_400x104.png,9,"[(43, 1, 199, 42), (166, 52, 199, 42)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_366x112.png,10,"[(23, 19, 264, 55)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_318x82.png,7,"[(37, 23, 275, 57)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_385x88.png,1,"[(55, 19, 147, 31)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_377x92.png,6,"[(27, 2, 281, 59)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_300x87.png,2,"[(15, 35, 176, 37)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_301x112.png,1,"[(38, 13, 246, 52)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_430x117.png,1,"[(22, 46, 281, 59)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_343x113.png,8,"[(57, 8, 258, 54)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_426x88.png,2,"[(27, 12, 234, 49)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_327x92.png,6,"[(45, 26, 258, 54)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_347x103.png,6,"[(121, 11, 176, 37), (117, 52, 176, 37)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_303x94.png,4,"[(135, 23, 158, 34), (115, 59, 158, 34)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_312x101.png,1,"[(45, 33, 264, 55)]"
synthetic_data_new/synthetic_image_PTSerif-Regular_471x115.png,4,"[(241, 42, 193, 41), (19, 37, 193, 41)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_437x89.png,3,"[(284, 45, 148, 31), (2, 55, 148, 31), (80, 0, 148, 31)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_448x99.png,8,"[(85, 61, 152, 32), (238, 24, 152, 32), (39, 10, 152, 32), (263, 65, 152, 32)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_322x111.png,5,"[(52, 24, 226, 48)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_369x116.png,6,"[(160, 20, 192, 40), (140, 63, 192, 40)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_412x105.png,9,"[(97, 36, 133, 28), (126, 71, 133, 28), (230, 0, 133, 28), (53, 6, 133, 28), (273, 75, 133, 28), (268, 37, 133, 28)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_496x90.png,6,"[(320, 53, 157, 33), (272, 17, 157, 33), (97, 2, 157, 33), (40, 43, 157, 33)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_430x107.png,8,"[(60, 63, 192, 40), (114, 19, 192, 40)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_454x88.png,8,"[(57, 5, 123, 26), (259, 24, 123, 26), (7, 34, 123, 26), (260, 57, 123, 26), (134, 41, 123, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_462x113.png,1,"[(133, 13, 162, 34)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_460x104.png,8,"[(49, 44, 118, 26), (140, 78, 118, 26), (291, 77, 118, 26), (260, 24, 118, 26), (136, 4, 118, 26), (17, 16, 118, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_383x83.png,3,"[(69, 21, 201, 42)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_499x103.png,2,"[(227, 3, 230, 49), (91, 54, 230, 49)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_383x80.png,6,"[(227, 7, 123, 26), (247, 42, 123, 26), (28, 47, 123, 26), (101, 8, 123, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_355x94.png,9,"[(169, 4, 177, 38), (106, 54, 177, 38)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_435x109.png,2,"[(200, 33, 196, 41), (1, 25, 196, 41)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_310x94.png,8,"[(65, 41, 148, 31), (121, 8, 148, 31)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_458x117.png,5,"[(309, 39, 148, 31), (132, 24, 148, 31), (205, 81, 148, 31), (9, 65, 148, 31), (307, 2, 148, 31)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_379x104.png,3,"[(17, 65, 162, 34), (70, 4, 162, 34), (183, 51, 162, 34)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_320x103.png,7,"[(4, 20, 182, 39), (43, 61, 182, 39)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_414x118.png,1,"[(35, 42, 196, 41)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_478x100.png,8,"[(248, 14, 172, 37), (54, 7, 172, 37), (98, 54, 172, 37), (298, 61, 172, 37)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_494x105.png,6,"[(58, 5, 201, 42), (193, 62, 201, 42), (271, 1, 201, 42)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_477x102.png,9,"[(17, 62, 162, 34), (271, 53, 162, 34), (263, 15, 162, 34), (100, 22, 162, 34)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_427x90.png,4,"[(159, 38, 127, 27), (103, 6, 127, 27), (290, 4, 127, 27), (13, 44, 127, 27)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_301x116.png,7,"[(46, 46, 230, 49)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_404x80.png,10,"[(107, 34, 148, 31), (64, 2, 148, 31), (220, 1, 148, 31), (256, 40, 148, 31)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_408x107.png,9,"[(131, 18, 167, 35), (83, 68, 167, 35)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_407x84.png,8,"[(225, 18, 182, 39), (42, 45, 182, 39), (31, 2, 182, 39)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_370x98.png,2,"[(36, 47, 138, 29), (76, 7, 138, 29)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_398x84.png,4,"[(55, 17, 201, 42)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_455x100.png,9,"[(166, 50, 186, 39), (129, 1, 186, 39)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_440x110.png,8,"[(129, 46, 177, 38), (206, 0, 177, 38), (0, 3, 177, 38)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_391x109.png,5,"[(71, 50, 186, 39), (98, 2, 186, 39)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_493x119.png,8,"[(224, 22, 221, 46), (100, 69, 221, 46), (0, 16, 221, 46)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_313x100.png,1,"[(36, 35, 167, 35)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_359x88.png,3,"[(50, 23, 148, 31), (24, 55, 148, 31), (206, 18, 148, 31)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_379x95.png,6,"[(35, 27, 182, 39)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_360x106.png,7,"[(56, 18, 167, 35), (168, 62, 167, 35)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_330x106.png,7,"[(108, 0, 206, 43), (7, 55, 206, 43)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_427x81.png,9,"[(161, 4, 177, 38), (130, 43, 177, 38)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_486x82.png,5,"[(154, 18, 226, 48)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_448x96.png,6,"[(76, 24, 192, 40)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_452x86.png,6,"[(7, 21, 216, 45), (235, 8, 216, 45)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_452x93.png,7,"[(93, 63, 118, 26), (228, 28, 118, 26), (328, 58, 118, 26), (93, 9, 118, 26), (213, 0, 118, 26), (332, 1, 118, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_324x86.png,1,"[(86, 2, 236, 50)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_368x112.png,8,"[(109, 7, 236, 50), (118, 60, 236, 50)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_324x103.png,5,"[(77, 8, 226, 48)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_388x110.png,7,"[(162, 61, 196, 41), (77, 17, 196, 41)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_494x80.png,7,"[(226, 15, 152, 32), (9, 10, 152, 32), (144, 48, 152, 32)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_377x93.png,6,"[(30, 46, 211, 44), (117, 0, 211, 44)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_331x105.png,1,"[(28, 28, 192, 40)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_437x90.png,7,"[(158, 35, 172, 37)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_445x92.png,9,"[(198, 37, 172, 37), (3, 7, 172, 37), (4, 46, 172, 37)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_376x80.png,6,"[(51, 30, 211, 44)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_369x97.png,9,"[(167, 62, 118, 26), (34, 42, 118, 26), (71, 13, 118, 26), (195, 26, 118, 26), (16, 70, 118, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_462x105.png,5,"[(7, 53, 221, 46), (230, 25, 221, 46)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_412x103.png,5,"[(232, 13, 152, 32), (42, 32, 152, 32), (217, 64, 152, 32), (44, 65, 152, 32)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_373x83.png,5,"[(151, 29, 216, 45)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_495x97.png,10,"[(252, 24, 196, 41), (27, 33, 196, 41)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_395x117.png,6,"[(155, 60, 133, 28), (69, 5, 133, 28), (16, 60, 133, 28), (257, 29, 133, 28)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_413x119.png,4,"[(70, 26, 177, 38), (94, 81, 177, 38)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_448x87.png,3,"[(105, 6, 172, 37), (223, 48, 172, 37), (26, 46, 172, 37)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_468x83.png,9,"[(122, 0, 142, 30), (3, 47, 142, 30), (280, 47, 142, 30), (317, 13, 142, 30)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_465x116.png,8,"[(24, 41, 142, 30), (271, 76, 142, 30), (264, 9, 142, 30), (8, 81, 142, 30), (218, 45, 142, 30), (43, 10, 142, 30)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_453x117.png,7,"[(260, 42, 118, 26), (182, 72, 118, 26), (170, 13, 118, 26), (25, 32, 118, 26), (311, 3, 118, 26), (21, 75, 118, 26), (12, 2, 118, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_387x94.png,7,"[(163, 46, 206, 43), (29, 1, 206, 43)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_387x105.png,5,"[(44, 41, 216, 45)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_462x111.png,9,"[(43, 60, 236, 50), (78, 7, 236, 50)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_425x81.png,6,"[(78, 17, 177, 38)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_382x88.png,6,"[(123, 34, 123, 26), (222, 2, 123, 26), (243, 62, 123, 26), (64, 62, 123, 26), (50, 4, 123, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_400x115.png,4,"[(222, 66, 148, 31), (47, 76, 148, 31), (213, 13, 148, 31), (43, 39, 148, 31)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_319x108.png,8,"[(115, 72, 148, 31), (150, 27, 148, 31), (1, 10, 148, 31)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_408x102.png,3,"[(111, 28, 167, 35), (193, 64, 167, 35), (1, 67, 167, 35)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_368x92.png,6,"[(19, 34, 230, 49)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_388x107.png,2,"[(88, 0, 192, 40), (49, 60, 192, 40)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_313x97.png,3,"[(137, 33, 152, 32), (12, 0, 152, 32)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_312x98.png,4,"[(16, 0, 196, 41), (83, 54, 196, 41)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_366x88.png,1,"[(15, 16, 192, 40)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_389x104.png,5,"[(60, 7, 230, 49)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_426x91.png,4,"[(139, 54, 142, 30), (192, 9, 142, 30), (284, 54, 142, 30), (28, 13, 142, 30)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_442x108.png,7,"[(203, 57, 138, 29), (35, 22, 138, 29), (20, 66, 138, 29), (296, 7, 138, 29)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_303x89.png,6,"[(119, 27, 177, 38)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_477x82.png,7,"[(111, 43, 118, 26), (326, 49, 118, 26), (346, 12, 118, 26), (171, 0, 118, 26), (16, 8, 118, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_381x107.png,5,"[(96, 38, 230, 49)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_369x89.png,6,"[(34, 25, 138, 29), (193, 12, 138, 29), (204, 50, 138, 29), (21, 57, 138, 29)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_429x110.png,4,"[(218, 58, 192, 40), (38, 14, 192, 40), (15, 58, 192, 40)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_312x85.png,1,"[(76, 8, 236, 50)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_472x80.png,3,"[(68, 3, 201, 42), (271, 15, 201, 42)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_440x98.png,7,"[(117, 21, 206, 43)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_402x97.png,6,"[(81, 56, 177, 38), (28, 9, 177, 38), (222, 14, 177, 38)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_459x85.png,9,"[(52, 27, 226, 48)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_446x96.png,3,"[(19, 1, 216, 45), (129, 49, 216, 45)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_372x86.png,6,"[(153, 20, 182, 39)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_442x97.png,3,"[(157, 34, 172, 37)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_306x107.png,4,"[(181, 34, 123, 26), (16, 63, 123, 26), (44, 20, 123, 26), (154, 73, 123, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_444x87.png,4,"[(103, 53, 118, 26), (163, 9, 118, 26), (306, 53, 118, 26), (4, 15, 118, 26)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_361x100.png,3,"[(163, 46, 133, 28), (190, 10, 133, 28), (51, 9, 133, 28)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_470x101.png,8,"[(50, 8, 236, 50)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_311x114.png,1,"[(44, 14, 133, 28)]"
synthetic_data_new/synthetic_image_DancingScript-Regular_367x84.png,7,"[(1, 25, 226, 48)]"
synthetic_data_new/synthetic_image_Arimo-Regular_350x97.png,7,"[(10, 39, 240, 45)]"
synthetic_data_new/synthetic_image_Arimo-Regular_354x93.png,8,"[(61, 25, 165, 31), (156, 61, 165, 31)]"
synthetic_data_new/synthetic_image_Arimo-Regular_416x101.png,2,"[(30, 20, 228, 43)]"
synthetic_data_new/synthetic_image_Arimo-Regular_379x80.png,6,"[(74, 16, 200, 37)]"
synthetic_data_new/synthetic_image_Arimo-Regular_480x110.png,5,"[(205, 6, 137, 26), (336, 44, 137, 26), (78, 59, 137, 26), (281, 81, 137, 26), (57, 17, 137, 26)]"
synthetic_data_new/synthetic_image_Arimo-Regular_365x106.png,6,"[(149, 8, 205, 38), (78, 64, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_445x111.png,10,"[(111, 13, 234, 44), (172, 58, 234, 44)]"
synthetic_data_new/synthetic_image_Arimo-Regular_352x95.png,6,"[(104, 38, 137, 26), (154, 10, 137, 26), (9, 66, 137, 26), (5, 5, 137, 26), (210, 67, 137, 26)]"
synthetic_data_new/synthetic_image_Arimo-Regular_468x120.png,5,"[(118, 29, 262, 48)]"
synthetic_data_new/synthetic_image_Arimo-Regular_464x87.png,8,"[(92, 55, 171, 32), (281, 30, 171, 32), (44, 12, 171, 32)]"
synthetic_data_new/synthetic_image_Arimo-Regular_323x94.png,10,"[(24, 0, 223, 41), (97, 43, 223, 41)]"
synthetic_data_new/synthetic_image_Arimo-Regular_467x104.png,9,"[(115, 44, 171, 32), (74, 7, 171, 32), (247, 0, 171, 32), (291, 63, 171, 32)]"
synthetic_data_new/synthetic_image_Arimo-Regular_477x112.png,8,"[(37, 32, 211, 39), (266, 27, 211, 39), (104, 72, 211, 39)]"
synthetic_data_new/synthetic_image_Arimo-Regular_355x89.png,3,"[(111, 30, 234, 44)]"
synthetic_data_new/synthetic_image_Arimo-Regular_321x107.png,8,"[(151, 3, 148, 28), (12, 77, 148, 28), (46, 35, 148, 28), (172, 79, 148, 28), (1, 5, 148, 28)]"
synthetic_data_new/synthetic_image_Arimo-Regular_334x97.png,3,"[(104, 30, 183, 34)]"
synthetic_data_new/synthetic_image_Arimo-Regular_416x80.png,7,"[(10, 12, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_449x117.png,9,"[(151, 68, 217, 40), (207, 22, 217, 40)]"
synthetic_data_new/synthetic_image_Arimo-Regular_384x104.png,2,"[(33, 4, 223, 41), (141, 61, 223, 41)]"
synthetic_data_new/synthetic_image_Arimo-Regular_493x87.png,4,"[(242, 0, 188, 35), (10, 25, 188, 35), (284, 41, 188, 35)]"
synthetic_data_new/synthetic_image_Arimo-Regular_492x100.png,3,"[(92, 33, 194, 36), (295, 28, 194, 36)]"
synthetic_data_new/synthetic_image_Arimo-Regular_313x110.png,2,"[(163, 43, 148, 28), (110, 82, 148, 28)]"
synthetic_data_new/synthetic_image_Arimo-Regular_351x107.png,9,"[(154, 19, 177, 33), (110, 61, 177, 33)]"
synthetic_data_new/synthetic_image_Arimo-Regular_429x94.png,9,"[(1, 32, 262, 48)]"
synthetic_data_new/synthetic_image_Arimo-Regular_446x99.png,1,"[(66, 21, 160, 30)]"
synthetic_data_new/synthetic_image_Arimo-Regular_458x109.png,9,"[(115, 26, 228, 43)]"
synthetic_data_new/synthetic_image_Arimo-Regular_373x89.png,3,"[(56, 9, 217, 40)]"
synthetic_data_new/synthetic_image_Arimo-Regular_441x91.png,3,"[(145, 13, 154, 29), (50, 52, 154, 29), (273, 52, 154, 29)]"
synthetic_data_new/synthetic_image_Arimo-Regular_334x107.png,4,"[(103, 38, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_398x82.png,6,"[(113, 28, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_319x105.png,1,"[(16, 19, 217, 40)]"
synthetic_data_new/synthetic_image_Arimo-Regular_459x104.png,4,"[(193, 15, 223, 41), (90, 60, 223, 41)]"
synthetic_data_new/synthetic_image_Arimo-Regular_395x95.png,8,"[(106, 55, 194, 36), (5, 11, 194, 36), (201, 18, 194, 36)]"
synthetic_data_new/synthetic_image_Arimo-Regular_451x99.png,3,"[(197, 19, 200, 37), (151, 60, 200, 37)]"
synthetic_data_new/synthetic_image_Arimo-Regular_417x80.png,4,"[(121, 24, 240, 45)]"
synthetic_data_new/synthetic_image_Arimo-Regular_320x120.png,2,"[(74, 76, 205, 38), (17, 5, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_413x120.png,8,"[(99, 25, 240, 45), (55, 72, 240, 45)]"
synthetic_data_new/synthetic_image_Arimo-Regular_407x118.png,9,"[(167, 7, 200, 37), (65, 69, 200, 37)]"
synthetic_data_new/synthetic_image_Arimo-Regular_493x107.png,3,"[(229, 28, 217, 40), (9, 57, 217, 40), (3, 2, 217, 40)]"
synthetic_data_new/synthetic_image_Arimo-Regular_389x102.png,3,"[(79, 48, 268, 50)]"
synthetic_data_new/synthetic_image_Arimo-Regular_469x102.png,1,"[(169, 43, 143, 27)]"
synthetic_data_new/synthetic_image_Arimo-Regular_403x100.png,2,"[(62, 39, 148, 28), (228, 48, 148, 28)]"
synthetic_data_new/synthetic_image_Arimo-Regular_324x96.png,7,"[(69, 41, 228, 43)]"
synthetic_data_new/synthetic_image_Arimo-Regular_481x116.png,4,"[(175, 61, 268, 50), (104, 7, 268, 50)]"
synthetic_data_new/synthetic_image_Arimo-Regular_347x98.png,2,"[(11, 16, 274, 51)]"
synthetic_data_new/synthetic_image_Arimo-Regular_404x114.png,9,"[(56, 56, 234, 44), (97, 5, 234, 44)]"
synthetic_data_new/synthetic_image_Arimo-Regular_381x81.png,9,"[(97, 1, 274, 51)]"
synthetic_data_new/synthetic_image_Arimo-Regular_435x119.png,1,"[(122, 33, 274, 51)]"
synthetic_data_new/synthetic_image_Arimo-Regular_437x117.png,3,"[(225, 45, 205, 38), (59, 1, 205, 38), (4, 43, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_403x119.png,7,"[(169, 35, 223, 41), (132, 77, 223, 41)]"
synthetic_data_new/synthetic_image_Arimo-Regular_348x83.png,10,"[(136, 29, 205, 38)]"
synthetic_data_new/synthetic_image_Arimo-Regular_450x106.png,3,"[(0, 22, 200, 37), (238, 60, 200, 37), (211, 14, 200, 37)]"
synthetic_data_new/synthetic_image_Arimo-Regular_336x98.png,6,"[(46, 20, 262, 48)]"
synthetic_data_new/synthetic_image_Arimo-Regular_365x90.png,7,"[(8, 27, 211, 39)]"
synthetic_data_new/synthetic_image_Arimo-Regular_372x91.png,4,"[(106, 5, 154, 29), (62, 58, 154, 29)]"
synthetic_data_new/synthetic_image_Arimo-Regular_448x80.png,2,"[(50, 23, 160, 30), (286, 14, 160, 30)]"
synthetic_data_new/synthetic_image_Arimo-Regular_346x111.png,3,"[(71, 26, 148, 28), (80, 74, 148, 28)]"
synthetic_data_new/synthetic_image_Arimo-Regular_413x88.png,5,"[(52, 30, 251, 46)]"
synthetic_data_new/synthetic_image_Arimo-Regular_466x113.png,6,"[(73, 38, 171, 32), (284, 46, 171, 32), (262, 11, 171, 32), (53, 80, 171, 32), (265, 81, 171, 32), (29, 2, 171, 32)]"
synthetic_data_new/synthetic_image_Arimo-Regular_390x108.png,10,"[(4, 41, 177, 33), (183, 7, 177, 33), (198, 59, 177, 33), (0, 1, 177, 33)]"
